,Sentiment,SentimentText
582,1,The Da Vinci Code was absolutely AWESOME!
583,1,da vinci code was an awesome movie...
584,1,DA VINCI CODE IS AWESOME!!
585,1,I love The Da Vinci Code...
586,1,The Da Vinci Code is awesome..
587,1,The Da Vinci Code is awesome!!
588,1,Love luv lubb the Da Vinci Code!
589,1,the people who are worth it know how much i love the da vinci code.
590,1,I wanted desperately to love'The Da Vinci Code as a film.
591,1,"The Da Vinci Code was awesome, I can't wait to read it..."
592,1,The Da Vinci Code was absolutely AWESOME!
593,1,da vinci code was an awesome movie...
594,1,DA VINCI CODE IS AWESOME!!
595,1,I love The Da Vinci Code...
596,1,The Da Vinci Code is awesome..
597,1,The Da Vinci Code is awesome!!
598,1,Love luv lubb the Da Vinci Code!
599,1,the people who are worth it know how much i love the da vinci code.
600,1,I wanted desperately to love'The Da Vinci Code as a film.
601,1,"The Da Vinci Code was awesome, I can't wait to read it..."
602,1,The Da Vinci Code was absolutely AWESOME!
603,1,da vinci code was an awesome movie...
604,1,DA VINCI CODE IS AWESOME!!
605,1,I love The Da Vinci Code...
606,1,The Da Vinci Code is awesome..
607,1,The Da Vinci Code is awesome!!
608,1,Love luv lubb the Da Vinci Code!
609,1,the people who are worth it know how much i love the da vinci code.
610,1,I wanted desperately to love'The Da Vinci Code as a film.
611,1,"The Da Vinci Code was awesome, I can't wait to read it..."
612,1,The Da Vinci Code was absolutely AWESOME!
613,1,da vinci code was an awesome movie...
614,1,DA VINCI CODE IS AWESOME!!
615,1,I love The Da Vinci Code...
616,1,The Da Vinci Code is awesome..
617,1,The Da Vinci Code is awesome!!
618,1,Love luv lubb the Da Vinci Code!
619,1,the people who are worth it know how much i love the da vinci code.
620,1,I wanted desperately to love'The Da Vinci Code as a film.
621,1,"The Da Vinci Code was awesome, I can't wait to read it..."
622,1,The Da Vinci Code was absolutely AWESOME!
623,1,da vinci code was an awesome movie...
624,1,DA VINCI CODE IS AWESOME!!
625,1,I love The Da Vinci Code...
626,1,The Da Vinci Code is awesome..
627,1,The Da Vinci Code is awesome!!
628,1,Love luv lubb the Da Vinci Code!
629,1,the people who are worth it know how much i love the da vinci code.
630,1,I wanted desperately to love'The Da Vinci Code as a film.
631,1,"The Da Vinci Code was awesome, I can't wait to read it..."
632,1,The Da Vinci Code was absolutely AWESOME!
633,1,da vinci code was an awesome movie...
634,1,DA VINCI CODE IS AWESOME!!
635,1,I love The Da Vinci Code...
636,1,The Da Vinci Code is awesome..
637,1,The Da Vinci Code is awesome!!
638,1,Love luv lubb the Da Vinci Code!
639,1,the people who are worth it know how much i love the da vinci code.
640,1,I wanted desperately to love'The Da Vinci Code as a film.
641,1,"The Da Vinci Code was awesome, I can't wait to read it..."
642,1,The Da Vinci Code was absolutely AWESOME!
643,1,da vinci code was an awesome movie...
644,1,DA VINCI CODE IS AWESOME!!
645,1,I love The Da Vinci Code...
646,1,The Da Vinci Code is awesome..
647,1,The Da Vinci Code is awesome!!
648,1,Love luv lubb the Da Vinci Code!
649,1,the people who are worth it know how much i love the da vinci code.
650,1,I wanted desperately to love'The Da Vinci Code as a film.
651,1,"The Da Vinci Code was awesome, I can't wait to read it..."
652,1,The Da Vinci Code was absolutely AWESOME!
653,1,da vinci code was an awesome movie...
654,1,DA VINCI CODE IS AWESOME!!
655,1,I love The Da Vinci Code...
656,1,The Da Vinci Code is awesome..
657,1,The Da Vinci Code is awesome!!
658,1,Love luv lubb the Da Vinci Code!
659,1,the people who are worth it know how much i love the da vinci code.
660,1,I wanted desperately to love'The Da Vinci Code as a film.
661,1,"The Da Vinci Code was awesome, I can't wait to read it..."
662,1,The Da Vinci Code was absolutely AWESOME!
663,1,da vinci code was an awesome movie...
664,1,DA VINCI CODE IS AWESOME!!
665,1,I love The Da Vinci Code...
666,1,The Da Vinci Code is awesome..
667,1,The Da Vinci Code is awesome!!
668,1,Love luv lubb the Da Vinci Code!
669,1,the people who are worth it know how much i love the da vinci code.
670,1,I wanted desperately to love'The Da Vinci Code as a film.
671,1,"The Da Vinci Code was awesome, I can't wait to read it..."
672,1,The Da Vinci Code was absolutely AWESOME!
673,1,da vinci code was an awesome movie...
674,1,DA VINCI CODE IS AWESOME!!
675,1,I love The Da Vinci Code...
676,1,The Da Vinci Code is awesome..
677,1,The Da Vinci Code is awesome!!
678,1,Love luv lubb the Da Vinci Code!
679,1,the people who are worth it know how much i love the da vinci code.
680,1,I wanted desperately to love'The Da Vinci Code as a film.
681,1,"The Da Vinci Code was awesome, I can't wait to read it..."
682,1,The Da Vinci Code was absolutely AWESOME!
683,1,da vinci code was an awesome movie...
684,1,DA VINCI CODE IS AWESOME!!
685,1,I love The Da Vinci Code...
686,1,The Da Vinci Code is awesome..
687,1,The Da Vinci Code is awesome!!
688,1,Love luv lubb the Da Vinci Code!
689,1,the people who are worth it know how much i love the da vinci code.
690,1,I wanted desperately to love'The Da Vinci Code as a film.
691,1,"The Da Vinci Code was awesome, I can't wait to read it..."
692,1,The Da Vinci Code was absolutely AWESOME!
693,1,da vinci code was an awesome movie...
694,1,DA VINCI CODE IS AWESOME!!
695,1,I love The Da Vinci Code...
696,1,The Da Vinci Code is awesome..
697,1,The Da Vinci Code is awesome!!
698,1,Love luv lubb the Da Vinci Code!
699,1,the people who are worth it know how much i love the da vinci code.
700,1,I wanted desperately to love'The Da Vinci Code as a film.
701,1,"The Da Vinci Code was awesome, I can't wait to read it..."
702,1,The Da Vinci Code was absolutely AWESOME!
703,1,da vinci code was an awesome movie...
704,1,DA VINCI CODE IS AWESOME!!
705,1,I love The Da Vinci Code...
706,1,The Da Vinci Code is awesome..
707,1,The Da Vinci Code is awesome!!
708,1,Love luv lubb the Da Vinci Code!
709,1,the people who are worth it know how much i love the da vinci code.
710,1,I wanted desperately to love'The Da Vinci Code as a film.
711,1,"The Da Vinci Code was awesome, I can't wait to read it..."
712,1,The Da Vinci Code was absolutely AWESOME!
713,1,da vinci code was an awesome movie...
714,1,DA VINCI CODE IS AWESOME!!
715,1,I love The Da Vinci Code...
716,1,The Da Vinci Code is awesome..
717,1,The Da Vinci Code is awesome!!
718,1,Love luv lubb the Da Vinci Code!
719,1,the people who are worth it know how much i love the da vinci code.
720,1,I wanted desperately to love'The Da Vinci Code as a film.
721,1,"The Da Vinci Code was awesome, I can't wait to read it..."
722,1,The Da Vinci Code was absolutely AWESOME!
723,1,da vinci code was an awesome movie...
724,1,DA VINCI CODE IS AWESOME!!
725,1,I love The Da Vinci Code...
726,1,The Da Vinci Code is awesome..
727,1,The Da Vinci Code is awesome!!
728,1,Love luv lubb the Da Vinci Code!
729,1,the people who are worth it know how much i love the da vinci code.
730,1,I wanted desperately to love'The Da Vinci Code as a film.
731,1,"The Da Vinci Code was awesome, I can't wait to read it..."
732,1,The Da Vinci Code was absolutely AWESOME!
733,1,da vinci code was an awesome movie...
734,1,DA VINCI CODE IS AWESOME!!
735,1,I love The Da Vinci Code...
736,1,The Da Vinci Code is awesome..
737,1,The Da Vinci Code is awesome!!
738,1,Love luv lubb the Da Vinci Code!
739,1,the people who are worth it know how much i love the da vinci code.
740,1,I wanted desperately to love'The Da Vinci Code as a film.
741,1,"The Da Vinci Code was awesome, I can't wait to read it..."
742,1,The Da Vinci Code was absolutely AWESOME!
743,1,da vinci code was an awesome movie...
744,1,DA VINCI CODE IS AWESOME!!
745,1,I love The Da Vinci Code...
746,1,The Da Vinci Code is awesome..
747,1,The Da Vinci Code is awesome!!
748,1,Love luv lubb the Da Vinci Code!
749,1,the people who are worth it know how much i love the da vinci code.
750,1,I wanted desperately to love'The Da Vinci Code as a film.
751,1,"The Da Vinci Code was awesome, I can't wait to read it..."
752,1,The Da Vinci Code was absolutely AWESOME!
753,1,da vinci code was an awesome movie...
754,1,DA VINCI CODE IS AWESOME!!
755,1,I love The Da Vinci Code...
756,1,The Da Vinci Code is awesome..
757,1,The Da Vinci Code is awesome!!
758,1,Love luv lubb the Da Vinci Code!
759,1,the people who are worth it know how much i love the da vinci code.
760,1,I wanted desperately to love'The Da Vinci Code as a film.
761,1,"The Da Vinci Code was awesome, I can't wait to read it..."
762,1,The Da Vinci Code was absolutely AWESOME!
763,1,da vinci code was an awesome movie...
764,1,DA VINCI CODE IS AWESOME!!
765,1,I love The Da Vinci Code...
766,1,The Da Vinci Code is awesome..
767,1,The Da Vinci Code is awesome!!
768,1,Love luv lubb the Da Vinci Code!
769,1,the people who are worth it know how much i love the da vinci code.
770,1,I wanted desperately to love'The Da Vinci Code as a film.
771,1,"The Da Vinci Code was awesome, I can't wait to read it..."
772,1,The Da Vinci Code was absolutely AWESOME!
773,1,da vinci code was an awesome movie...
774,1,DA VINCI CODE IS AWESOME!!
775,1,I love The Da Vinci Code...
776,1,The Da Vinci Code is awesome..
777,1,The Da Vinci Code is awesome!!
778,1,Love luv lubb the Da Vinci Code!
779,1,the people who are worth it know how much i love the da vinci code.
780,1,I wanted desperately to love'The Da Vinci Code as a film.
781,1,"The Da Vinci Code was awesome, I can't wait to read it..."
782,1,The Da Vinci Code was absolutely AWESOME!
783,1,da vinci code was an awesome movie...
784,1,DA VINCI CODE IS AWESOME!!
785,1,I love The Da Vinci Code...
786,1,The Da Vinci Code is awesome..
787,1,The Da Vinci Code is awesome!!
788,1,Love luv lubb the Da Vinci Code!
789,1,the people who are worth it know how much i love the da vinci code.
790,1,I wanted desperately to love'The Da Vinci Code as a film.
791,1,"The Da Vinci Code was awesome, I can't wait to read it..."
792,1,The Da Vinci Code was absolutely AWESOME!
793,1,da vinci code was an awesome movie...
794,1,DA VINCI CODE IS AWESOME!!
795,1,I love The Da Vinci Code...
796,1,The Da Vinci Code is awesome..
797,1,The Da Vinci Code is awesome!!
798,1,Love luv lubb the Da Vinci Code!
799,1,the people who are worth it know how much i love the da vinci code.
800,1,I wanted desperately to love'The Da Vinci Code as a film.
801,1,"The Da Vinci Code was awesome, I can't wait to read it..."
802,1,The Da Vinci Code was absolutely AWESOME!
803,1,da vinci code was an awesome movie...
804,1,DA VINCI CODE IS AWESOME!!
805,1,I love The Da Vinci Code...
806,1,The Da Vinci Code is awesome..
807,1,The Da Vinci Code is awesome!!
808,1,Love luv lubb the Da Vinci Code!
809,1,the people who are worth it know how much i love the da vinci code.
810,1,I wanted desperately to love'The Da Vinci Code as a film.
811,1,"The Da Vinci Code was awesome, I can't wait to read it..."
812,1,The Da Vinci Code was absolutely AWESOME!
813,1,da vinci code was an awesome movie...
814,1,DA VINCI CODE IS AWESOME!!
815,1,I love The Da Vinci Code...
816,1,The Da Vinci Code is awesome..
817,1,The Da Vinci Code is awesome!!
818,1,Love luv lubb the Da Vinci Code!
819,1,the people who are worth it know how much i love the da vinci code.
820,1,I wanted desperately to love'The Da Vinci Code as a film.
821,1,"The Da Vinci Code was awesome, I can't wait to read it..."
822,1,The Da Vinci Code was absolutely AWESOME!
823,1,da vinci code was an awesome movie...
824,1,DA VINCI CODE IS AWESOME!!
825,1,I love The Da Vinci Code...
826,1,The Da Vinci Code is awesome..
827,1,The Da Vinci Code is awesome!!
828,1,Love luv lubb the Da Vinci Code!
829,1,the people who are worth it know how much i love the da vinci code.
830,1,I wanted desperately to love'The Da Vinci Code as a film.
831,1,"The Da Vinci Code was awesome, I can't wait to read it..."
832,1,The Da Vinci Code was absolutely AWESOME!
833,1,da vinci code was an awesome movie...
834,1,DA VINCI CODE IS AWESOME!!
835,1,I love The Da Vinci Code...
836,1,The Da Vinci Code is awesome..
837,1,The Da Vinci Code is awesome!!
838,1,Love luv lubb the Da Vinci Code!
839,1,the people who are worth it know how much i love the da vinci code.
840,1,I wanted desperately to love'The Da Vinci Code as a film.
841,1,"The Da Vinci Code was awesome, I can't wait to read it..."
842,1,The Da Vinci Code was absolutely AWESOME!
843,1,da vinci code was an awesome movie...
844,1,DA VINCI CODE IS AWESOME!!
845,1,I love The Da Vinci Code...
846,1,The Da Vinci Code is awesome..
847,1,The Da Vinci Code is awesome!!
848,1,Love luv lubb the Da Vinci Code!
849,1,the people who are worth it know how much i love the da vinci code.
850,1,I wanted desperately to love'The Da Vinci Code as a film.
851,1,"The Da Vinci Code was awesome, I can't wait to read it..."
852,1,The Da Vinci Code was absolutely AWESOME!
853,1,da vinci code was an awesome movie...
854,1,DA VINCI CODE IS AWESOME!!
855,1,I love The Da Vinci Code...
856,1,The Da Vinci Code is awesome..
857,1,The Da Vinci Code is awesome!!
858,1,Love luv lubb the Da Vinci Code!
859,1,the people who are worth it know how much i love the da vinci code.
860,1,I wanted desperately to love'The Da Vinci Code as a film.
861,1,"The Da Vinci Code was awesome, I can't wait to read it..."
862,1,The Da Vinci Code was absolutely AWESOME!
863,1,da vinci code was an awesome movie...
864,1,DA VINCI CODE IS AWESOME!!
865,1,I love The Da Vinci Code...
866,1,The Da Vinci Code is awesome..
867,1,The Da Vinci Code is awesome!!
868,1,Love luv lubb the Da Vinci Code!
869,1,the people who are worth it know how much i love the da vinci code.
870,1,I wanted desperately to love'The Da Vinci Code as a film.
871,1,"The Da Vinci Code was awesome, I can't wait to read it..."
872,1,The Da Vinci Code was absolutely AWESOME!
873,1,da vinci code was an awesome movie...
874,1,DA VINCI CODE IS AWESOME!!
875,1,I love The Da Vinci Code...
876,1,The Da Vinci Code is awesome..
877,1,The Da Vinci Code is awesome!!
878,1,Love luv lubb the Da Vinci Code!
879,1,the people who are worth it know how much i love the da vinci code.
880,1,I wanted desperately to love'The Da Vinci Code as a film.
881,1,"The Da Vinci Code was awesome, I can't wait to read it..."
882,1,The Da Vinci Code was absolutely AWESOME!
883,1,da vinci code was an awesome movie...
884,1,DA VINCI CODE IS AWESOME!!
885,1,I love The Da Vinci Code...
886,1,The Da Vinci Code is awesome..
887,1,The Da Vinci Code is awesome!!
888,1,Love luv lubb the Da Vinci Code!
889,1,the people who are worth it know how much i love the da vinci code.
890,1,I wanted desperately to love'The Da Vinci Code as a film.
891,1,"The Da Vinci Code was awesome, I can't wait to read it..."
892,1,The Da Vinci Code was absolutely AWESOME!
893,1,da vinci code was an awesome movie...
